Order ID,Order Date,Customer,Segment,Category,Sub-Category,Product,Region,State,Sales,Quantity,Discount,Profit
CA-2024-747637,2023-12-31,Cust-0240,Consumer,Technology,Phones,Phones Pro Series 31,West,Washington,6626.5,5,0.2,640.66
CA-2024-559976,2022-02-16,Cust-0697,Consumer,Furniture,Furnishings,Furnishings Pro Series 62,West,Washington,1474.97,8,0.1,110.03
CA-2022-727401,2023-11-11,Cust-0493,Consumer,Furniture,Furnishings,Furnishings Pro Series 33,Central,Michigan,2426.72,6,0.1,528.55
CA-2024-220854,2022-05-25,Cust-0093,Consumer,Technology,Accessories,Accessories Pro Series 53,Central,Texas,1754.1,4,0.5,-249.23
CA-2023-507727,2023-03-16,Cust-0596,Consumer,Furniture,Bookcases,Bookcases Pro Series 65,East,New Jersey,924.63,5,0.0,158.64
CA-2024-284010,2022-07-07,Cust-0123,Consumer,Office Supplies,Art,Art Pro Series 33,Central,Michigan,535.5,1,0.0,123.2
CA-2022-270629,2022-04-14,Cust-0407,Home Office,Technology,Accessories,Accessories Pro Series 59,Central,Michigan,4849.01,10,0.0,1154.84
CA-2024-956053,2022-08-02,Cust-0745,Consumer,Technology,Copiers,Copiers Pro Series 84,South,North Carolina,3630.09,10,0.5,-771.59
CA-2024-966495,2023-06-29,Cust-0650,Home Office,Furniture,Chairs,Chairs Pro Series 22,South,Virginia,248.95,1,0.1,75.97
CA-2024-288769,2023-06-27,Cust-0353,Consumer,Technology,Accessories,Accessories Pro Series 94,Central,Texas,4561.85,4,0.0,1766.08
CA-2022-553162,2024-04-28,Cust-0240,Corporate,Furniture,Furnishings,Furnishings Pro Series 43,East,New Jersey,1617.65,3,0.0,638.63
CA-2024-995873,2022-12-24,Cust-0055,Consumer,Office Supplies,Art,Art Pro Series 82,Central,Illinois,5975.21,10,0.1,1079.79
CA-2024-688196,2023-06-09,Cust-0086,Consumer,Furniture,Bookcases,Bookcases Pro Series 86,Central,Michigan,448.58,1,0.3,-21.23
CA-2023-683144,2024-02-15,Cust-0458,Corporate,Technology,Copiers,Copiers Pro Series 73,East,Massachusetts,899.19,2,0.1,256.17
CA-2024-585436,2023-05-15,Cust-0591,Corporate,Furniture,Furnishings,Furnishings Pro Series 88,East,Massachusetts,5006.02,10,0.0,894.37
CA-2024-309221,2023-04-13,Cust-0648,Corporate,Technology,Copiers,Copiers Pro Series 96,East,New York,517.58,1,0.0,129.89
CA-2022-340918,2022-01-12,Cust-0639,Corporate,Office Supplies,Envelopes,Envelopes Pro Series 22,Central,Wisconsin,374.74,5,0.0,149.34
CA-2024-295006,2024-02-25,Cust-0514,Consumer,Furniture,Furnishings,Furnishings Pro Series 45,South,Virginia,537.11,2,0.0,140.27
CA-2023-870687,2023-01-20,Cust-0782,Home Office,Technology,Machines,Machines Pro Series 22,Central,Wisconsin,3507.65,7,0.0,1098.82
CA-2024-219047,2022-04-07,Cust-0415,Home Office,Office Supplies,Binders,Binders Pro Series 49,Central,Michigan,1089.5,2,0.0,305.65
CA-2023-614525,2023-07-15,Cust-0168,Consumer,Office Supplies,Binders,Binders Pro Series 32,West,Oregon,398.19,6,0.0,67.88
CA-2022-789988,2024-04-03,Cust-0571,Corporate,Furniture,Chairs,Chairs Pro Series 44,East,Massachusetts,92.27,2,0.0,16.82
CA-2022-778374,2023-04-10,Cust-0313,Consumer,Furniture,Furnishings,Furnishings Pro Series 22,East,Massachusetts,5238.49,10,0.0,955.32
CA-2024-159238,2022-07-10,Cust-0757,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 29,Central,Michigan,2578.34,5,0.0,392.39
CA-2022-885831,2023-05-26,Cust-0045,Corporate,Furniture,Tables,Tables Pro Series 62,South,Georgia,553.48,5,0.0,176.68
CA-2024-584244,2022-03-04,Cust-0177,Consumer,Office Supplies,Storage,Storage Pro Series 61,East,Massachusetts,1891.95,7,0.1,568.46
CA-2022-607291,2024-03-04,Cust-0716,Consumer,Technology,Accessories,Accessories Pro Series 99,South,North Carolina,2205.28,2,0.1,395.67
CA-2022-633487,2024-06-19,Cust-0421,Home Office,Office Supplies,Storage,Storage Pro Series 45,West,Washington,899.34,6,0.0,215.82
CA-2022-675603,2022-06-26,Cust-0584,Home Office,Office Supplies,Storage,Storage Pro Series 59,East,Pennsylvania,3084.43,10,0.5,-341.5
CA-2023-102019,2022-06-07,Cust-0462,Corporate,Furniture,Bookcases,Bookcases Pro Series 89,South,North Carolina,393.22,5,0.3,51.28
CA-2023-728586,2022-02-26,Cust-0271,Consumer,Technology,Machines,Machines Pro Series 91,Central,Illinois,3167.68,10,0.3,-270.92
CA-2023-122088,2023-07-07,Cust-0789,Corporate,Furniture,Tables,Tables Pro Series 11,West,Washington,23.07,1,0.1,5.04
CA-2024-108979,2023-03-08,Cust-0654,Consumer,Furniture,Bookcases,Bookcases Pro Series 35,West,Oregon,371.63,1,0.0,144.25
CA-2022-233990,2023-06-11,Cust-0561,Consumer,Office Supplies,Storage,Storage Pro Series 78,East,Pennsylvania,1870.19,4,0.3,166.86
CA-2022-338703,2022-06-20,Cust-0507,Consumer,Technology,Phones,Phones Pro Series 60,Central,Michigan,812.37,1,0.1,246.58
CA-2024-185436,2022-09-18,Cust-0776,Corporate,Office Supplies,Binders,Binders Pro Series 37,Central,Texas,356.96,4,0.1,89.89
CA-2023-890960,2024-05-28,Cust-0405,Consumer,Technology,Phones,Phones Pro Series 75,South,Florida,2516.26,7,0.3,344.1
CA-2022-774414,2022-08-21,Cust-0457,Home Office,Technology,Copiers,Copiers Pro Series 54,Central,Texas,7512.47,6,0.0,1373.33
CA-2023-129241,2024-01-02,Cust-0053,Home Office,Office Supplies,Binders,Binders Pro Series 32,South,Georgia,2242.74,6,0.3,-89.35
CA-2022-615499,2022-09-17,Cust-0528,Home Office,Furniture,Furnishings,Furnishings Pro Series 44,Central,Illinois,399.44,4,0.0,150.25
CA-2022-519595,2023-11-06,Cust-0005,Home Office,Furniture,Furnishings,Furnishings Pro Series 72,West,California,2294.53,4,0.2,196.09
CA-2023-632415,2022-12-31,Cust-0596,Corporate,Office Supplies,Storage,Storage Pro Series 69,South,Florida,589.51,4,0.0,121.2
CA-2022-623047,2024-02-24,Cust-0604,Home Office,Furniture,Bookcases,Bookcases Pro Series 96,West,Washington,206.02,1,0.1,29.33
CA-2023-498265,2024-02-20,Cust-0108,Home Office,Office Supplies,Envelopes,Envelopes Pro Series 25,West,Arizona,1349.2,3,0.3,34.21
CA-2024-520284,2022-06-08,Cust-0287,Corporate,Technology,Accessories,Accessories Pro Series 68,Central,Texas,4115.42,6,0.3,366.92
CA-2023-258573,2022-02-25,Cust-0081,Consumer,Technology,Copiers,Copiers Pro Series 91,East,New York,3316.68,6,0.0,878.61
CA-2023-603229,2022-09-11,Cust-0378,Consumer,Office Supplies,Storage,Storage Pro Series 43,South,Virginia,4768.63,10,0.2,624.28
CA-2022-923645,2023-12-28,Cust-0503,Home Office,Furniture,Chairs,Chairs Pro Series 40,South,Virginia,488.91,1,0.5,-1.94
CA-2024-989972,2022-05-19,Cust-0225,Corporate,Furniture,Tables,Tables Pro Series 48,East,New York,1081.02,2,0.0,425.27
CA-2023-841194,2022-11-17,Cust-0702,Consumer,Technology,Accessories,Accessories Pro Series 75,West,Washington,350.33,1,0.0,70.57
CA-2022-562445,2024-01-24,Cust-0226,Consumer,Office Supplies,Storage,Storage Pro Series 80,Central,Illinois,3435.88,9,0.5,-229.65
CA-2022-908614,2023-09-24,Cust-0555,Consumer,Technology,Accessories,Accessories Pro Series 92,Central,Wisconsin,2691.07,10,0.2,326.42
CA-2024-719117,2022-05-27,Cust-0535,Consumer,Office Supplies,Paper,Paper Pro Series 90,South,North Carolina,260.44,1,0.0,101.0
CA-2023-689083,2023-03-01,Cust-0202,Home Office,Office Supplies,Envelopes,Envelopes Pro Series 18,West,California,4564.18,10,0.1,866.82
CA-2023-780560,2023-01-24,Cust-0716,Corporate,Technology,Copiers,Copiers Pro Series 85,South,Georgia,500.8,2,0.0,80.41
CA-2023-375485,2023-11-16,Cust-0171,Consumer,Technology,Machines,Machines Pro Series 39,West,Oregon,1125.89,1,0.5,-71.24
CA-2024-618341,2022-05-19,Cust-0346,Corporate,Technology,Accessories,Accessories Pro Series 92,West,Washington,11176.29,8,0.3,-503.78
CA-2024-971784,2023-01-17,Cust-0163,Consumer,Furniture,Tables,Tables Pro Series 40,Central,Texas,1042.38,2,0.2,47.33
CA-2022-863611,2023-01-31,Cust-0393,Home Office,Furniture,Furnishings,Furnishings Pro Series 56,West,Washington,2719.15,10,0.0,724.76
CA-2024-699609,2023-06-06,Cust-0718,Consumer,Technology,Copiers,Copiers Pro Series 60,East,Massachusetts,5919.31,6,0.0,2214.7
CA-2022-743568,2023-01-26,Cust-0552,Consumer,Technology,Copiers,Copiers Pro Series 61,South,Virginia,2856.7,3,0.1,745.09
CA-2023-888403,2022-07-17,Cust-0399,Corporate,Office Supplies,Envelopes,Envelopes Pro Series 10,Central,Texas,4925.91,9,0.0,754.71
CA-2022-605553,2024-05-20,Cust-0720,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 30,West,California,937.76,7,0.1,82.22
CA-2024-608211,2023-11-27,Cust-0763,Consumer,Technology,Phones,Phones Pro Series 89,West,Washington,1631.42,4,0.1,179.82
CA-2023-779962,2022-10-26,Cust-0379,Consumer,Office Supplies,Art,Art Pro Series 30,Central,Michigan,2547.49,8,0.0,764.06
CA-2022-404261,2022-10-17,Cust-0449,Home Office,Furniture,Chairs,Chairs Pro Series 62,South,Florida,2390.23,7,0.0,819.08
CA-2024-373520,2022-05-09,Cust-0006,Corporate,Technology,Machines,Machines Pro Series 87,South,Florida,11820.35,9,0.0,2883.68
CA-2024-237271,2022-11-21,Cust-0738,Corporate,Furniture,Furnishings,Furnishings Pro Series 82,West,California,366.06,1,0.0,144.85
CA-2022-186463,2022-06-15,Cust-0416,Consumer,Furniture,Chairs,Chairs Pro Series 14,East,Massachusetts,1729.91,3,0.0,333.21
CA-2023-892663,2024-05-07,Cust-0754,Consumer,Technology,Accessories,Accessories Pro Series 74,West,Washington,2463.32,5,0.0,482.37
CA-2024-292515,2024-06-23,Cust-0513,Consumer,Technology,Accessories,Accessories Pro Series 17,East,Pennsylvania,456.83,1,0.0,132.77
CA-2022-667126,2022-06-10,Cust-0513,Corporate,Technology,Machines,Machines Pro Series 94,East,Pennsylvania,4844.59,7,0.2,516.54
CA-2022-127268,2022-07-17,Cust-0100,Consumer,Furniture,Tables,Tables Pro Series 70,Central,Illinois,372.1,6,0.0,138.29
CA-2024-661027,2024-04-01,Cust-0265,Corporate,Office Supplies,Art,Art Pro Series 73,Central,Illinois,3746.0,10,0.5,-843.16
CA-2023-952652,2022-12-01,Cust-0070,Corporate,Office Supplies,Art,Art Pro Series 54,East,Massachusetts,1907.08,4,0.0,718.3
CA-2023-141112,2023-01-18,Cust-0413,Corporate,Furniture,Chairs,Chairs Pro Series 22,Central,Texas,503.86,1,0.0,97.57
CA-2023-842216,2024-04-13,Cust-0623,Corporate,Office Supplies,Storage,Storage Pro Series 70,West,Washington,256.07,6,0.3,-1.52
CA-2022-852742,2024-04-11,Cust-0121,Corporate,Technology,Copiers,Copiers Pro Series 46,West,Arizona,12289.82,10,0.3,814.8
CA-2022-814029,2022-01-14,Cust-0464,Corporate,Technology,Machines,Machines Pro Series 70,West,Oregon,2327.08,8,,419.88
CA-2023-645428,2022-07-15,Cust-0578,Consumer,Office Supplies,Art,Art Pro Series 35,South,Georgia,158.57,9,0.0,39.81
CA-2023-751711,2022-11-03,Cust-0014,Corporate,Technology,Accessories,Accessories Pro Series 31,East,New Jersey,14472.4,10,0.0,3582.53
CA-2024-115745,2022-08-11,Cust-0410,Consumer,Technology,Accessories,Accessories Pro Series 86,Central,Michigan,2752.53,2,0.1,455.77
CA-2022-797611,2024-04-28,Cust-0333,Corporate,Technology,Copiers,Copiers Pro Series 83,Central,Michigan,3681.55,3,0.1,1028.14
CA-2024-521050,2022-02-04,Cust-0727,Consumer,Office Supplies,Paper,Paper Pro Series 94,West,Oregon,3738.91,8,0.3,590.69
CA-2024-525861,2022-07-13,Cust-0426,Corporate,Furniture,Furnishings,Furnishings Pro Series 14,East,Massachusetts,147.95,8,0.3,18.0
CA-2022-453665,2023-11-18,Cust-0715,Consumer,Technology,Accessories,Accessories Pro Series 64,Central,Texas,2659.4,2,0.0,846.58
CA-2023-442468,2023-02-11,Cust-0206,Home Office,Furniture,Furnishings,Furnishings Pro Series 23,East,Massachusetts,785.32,3,0.0,222.92
CA-2024-734816,2023-05-14,Cust-0369,Home Office,Office Supplies,Envelopes,Envelopes Pro Series 86,Central,Texas,4773.26,8,0.3,571.76
CA-2023-845882,2023-03-06,Cust-0528,Corporate,Technology,Machines,Machines Pro Series 46,South,Georgia,5406.9,5,0.0,1055.28
CA-2023-771559,2023-04-09,Cust-0522,Corporate,Furniture,Furnishings,Furnishings Pro Series 97,Central,Michigan,229.27,8,0.0,78.52
CA-2023-873459,2022-12-14,Cust-0566,Corporate,Furniture,Bookcases,Bookcases Pro Series 63,West,Oregon,2276.9,5,0.2,505.95
CA-2023-840322,2023-01-09,Cust-0316,Consumer,Furniture,Tables,Tables Pro Series 70,East,Massachusetts,359.93,8,0.0,111.8
CA-2023-269717,2023-02-04,Cust-0411,Home Office,Office Supplies,Binders,Binders Pro Series 67,East,New York,1024.43,10,0.0,237.09
CA-2023-349729,2024-04-16,Cust-0105,Consumer,Technology,Machines,Machines Pro Series 91,Central,Wisconsin,4405.3,5,0.0,837.73
CA-2023-450990,2022-12-03,Cust-0712,Home Office,Office Supplies,Binders,Binders Pro Series 39,West,Washington,338.2,2,0.0,63.81
CA-2023-636048,2022-11-29,Cust-0592,Corporate,Office Supplies,Art,Art Pro Series 64,West,California,1423.06,7,0.0,430.67
CA-2024-906220,2022-03-31,Cust-0036,Corporate,Office Supplies,Paper,Paper Pro Series 10,East,Pennsylvania,26.46,1,0.3,2.56
CA-2023-529233,2024-05-19,Cust-0093,Consumer,Office Supplies,Storage,Storage Pro Series 98,East,New Jersey,5525.68,10,0.1,482.81
CA-2022-618186,2023-12-13,Cust-0498,Corporate,Technology,Copiers,Copiers Pro Series 30,Central,Illinois,1011.89,6,0.0,185.46
CA-2024-222086,2023-01-06,Cust-0207,Consumer,Office Supplies,Binders,Binders Pro Series 71,South,Georgia,1151.98,2,0.0,286.59
CA-2023-221896,2023-01-20,Cust-0172,Consumer,Furniture,Chairs,Chairs Pro Series 95,West,Washington,461.85,1,0.0,148.04
CA-2022-559830,2023-04-18,Cust-0773,Home Office,Technology,Accessories,Accessories Pro Series 47,Central,Michigan,12351.98,9,0.0,2214.35
CA-2024-439150,2022-01-10,Cust-0467,Corporate,Office Supplies,Binders,Binders Pro Series 38,West,California,1032.45,2,0.3,-34.52
CA-2024-622887,2023-01-22,Cust-0178,Consumer,Technology,Phones,Phones Pro Series 91,South,Georgia,2890.38,4,0.0,510.47
CA-2023-688386,2024-01-21,Cust-0755,Consumer,Office Supplies,Binders,Binders Pro Series 88,South,North Carolina,3274.17,8,0.3,485.63
CA-2022-566880,2023-06-26,Cust-0403,Consumer,Technology,Copiers,Copiers Pro Series 56,Central,Wisconsin,6065.05,6,0.5,-1413.12
CA-2022-789661,2023-09-07,Cust-0687,Home Office,Office Supplies,Envelopes,Envelopes Pro Series 85,East,Massachusetts,543.45,6,0.0,203.91
CA-2024-483072,2022-08-31,Cust-0008,Consumer,Technology,Machines,Machines Pro Series 17,South,Georgia,7224.46,6,0.1,1029.43
CA-2023-478355,2023-11-26,Cust-0679,Corporate,Technology,Phones,Phones Pro Series 10,East,Massachusetts,400.07,3,0.2,46.45
CA-2024-599467,2022-01-02,Cust-0647,Consumer,Technology,Copiers,Copiers Pro Series 26,West,Arizona,560.98,2,0.3,62.34
CA-2022-135537,2022-10-21,Cust-0418,Corporate,Technology,Phones,Phones Pro Series 17,South,Georgia,4354.81,9,0.0,979.38
CA-2023-810630,2022-12-06,Cust-0725,Consumer,Technology,Phones,Phones Pro Series 92,South,North Carolina,7354.07,6,0.0,1277.09
CA-2022-118545,2022-12-22,Cust-0392,Consumer,Furniture,Furnishings,Furnishings Pro Series 83,West,Washington,287.39,1,0.0,70.4
CA-2024-641433,2023-10-24,Cust-0505,Consumer,Office Supplies,Binders,Binders Pro Series 81,West,Oregon,4051.46,10,0.1,621.68
CA-2023-482047,2023-10-13,Cust-0143,Consumer,Technology,Copiers,Copiers Pro Series 76,South,Virginia,4282.83,4,0.1,778.04
CA-2022-584596,2024-06-15,Cust-0255,Home Office,Technology,Accessories,Accessories Pro Series 68,Central,Michigan,1933.55,5,0.0,626.84
CA-2023-899639,2024-03-27,Cust-0166,Home Office,Furniture,Tables,Tables Pro Series 48,Central,Illinois,1245.44,9,0.0,419.26
CA-2024-243607,2022-08-26,Cust-0003,Consumer,Furniture,Bookcases,Bookcases Pro Series 13,South,Georgia,1300.74,4,0.2,304.98
CA-2024-409477,2022-03-29,Cust-0555,Consumer,Technology,Machines,Machines Pro Series 23,West,California,1235.98,1,0.0,473.13
CA-2023-892321,2022-10-04,Cust-0222,Consumer,Furniture,Chairs,Chairs Pro Series 84,Central,Illinois,5385.65,10,0.0,1150.06
CA-2024-708068,2024-05-08,Cust-0419,Corporate,Office Supplies,Art,Art Pro Series 74,East,New Jersey,2025.83,5,0.0,469.67
CA-2024-417904,2022-06-09,Cust-0167,Consumer,Technology,Copiers,Copiers Pro Series 69,South,Virginia,3600.13,6,0.0,1231.39
CA-2023-426859,2022-05-25,Cust-0596,Consumer,Technology,Accessories,Accessories Pro Series 28,South,Georgia,1591.8,6,0.0,414.36
CA-2024-392887,2022-05-21,Cust-0192,Corporate,Furniture,Chairs,Chairs Pro Series 88,West,California,703.16,6,0.1,67.21
CA-2023-738668,2023-07-15,Cust-0461,Consumer,Office Supplies,Binders,Binders Pro Series 95,Central,Texas,1692.46,6,0.0,517.39
CA-2022-285406,2022-09-17,Cust-0052,Consumer,Office Supplies,Binders,Binders Pro Series 58,West,Arizona,1368.98,3,0.5,-27.42
CA-2023-770361,2022-12-26,Cust-0209,Consumer,Furniture,Furnishings,Furnishings Pro Series 69,South,North Carolina,996.46,7,0.3,88.95
CA-2023-435838,2023-07-04,Cust-0365,Corporate,Office Supplies,Storage,Storage Pro Series 90,South,Virginia,3612.12,7,0.3,204.79
CA-2022-462073,2023-11-24,Cust-0653,Home Office,Furniture,Tables,Tables Pro Series 72,South,North Carolina,5014.71,9,0.5,-86.59
CA-2023-801852,2024-03-03,Cust-0693,Corporate,Office Supplies,Envelopes,Envelopes Pro Series 35,Central,Texas,2284.08,7,0.0,698.96
CA-2023-428459,2022-01-25,Cust-0325,Consumer,Office Supplies,Storage,Storage Pro Series 56,East,Massachusetts,80.74,2,0.3,9.01
CA-2024-671482,2022-05-06,Cust-0576,Corporate,Technology,Phones,Phones Pro Series 18,South,Florida,1456.89,8,0.1,405.7
CA-2024-578393,2022-01-09,Cust-0082,Corporate,Furniture,Bookcases,Bookcases Pro Series 61,South,North Carolina,1182.49,3,0.0,195.19
CA-2022-492464,2023-10-17,Cust-0071,Corporate,Furniture,Chairs,Chairs Pro Series 53,South,Virginia,796.8,5,0.2,162.22
CA-2024-925478,2022-05-09,Cust-0753,Home Office,Office Supplies,Paper,Paper Pro Series 84,East,Massachusetts,420.08,1,0.1,47.59
CA-2024-210485,2022-02-02,Cust-0714,Consumer,Technology,Machines,Machines Pro Series 56,West,Washington,12611.37,10,0.0,2462.19
CA-2022-946107,2022-07-27,Cust-0307,Corporate,Furniture,Bookcases,Bookcases Pro Series 36,East,Massachusetts,548.14,2,0.2,5.29
CA-2022-777413,2023-11-01,Cust-0287,Home Office,Office Supplies,Paper,Paper Pro Series 19,South,North Carolina,3777.84,9,0.2,651.97
CA-2022-783618,2022-03-10,Cust-0580,Corporate,Technology,Copiers,Copiers Pro Series 48,West,Oregon,2967.54,5,0.0,851.11
CA-2022-199740,2022-06-02,Cust-0368,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 84,South,Florida,1023.67,8,0.2,50.15
CA-2024-987658,2024-03-31,Cust-0022,Home Office,Furniture,Furnishings,Furnishings Pro Series 42,Central,Illinois,632.78,8,0.1,152.14
CA-2024-236205,2023-10-08,Cust-0602,Consumer,Technology,Copiers,Copiers Pro Series 52,South,Florida,4600.95,4,0.0,1437.87
CA-2023-971004,2022-05-17,Cust-0024,Home Office,Office Supplies,Storage,Storage Pro Series 95,South,Georgia,1593.5,9,0.1,133.13
CA-2022-269466,2023-03-31,Cust-0738,Consumer,Technology,Phones,Phones Pro Series 64,South,Florida,9249.8,7,0.0,1796.4
CA-2024-301271,2024-02-09,Cust-0745,Corporate,Office Supplies,Storage,Storage Pro Series 25,Central,Michigan,373.7,10,0.0,83.81
CA-2022-168512,2024-01-21,Cust-0008,Home Office,Furniture,Bookcases,Bookcases Pro Series 47,West,California,2012.31,4,0.0,311.6
CA-2024-644033,2022-09-20,Cust-0172,Consumer,Technology,Accessories,Accessories Pro Series 68,Central,Michigan,2237.64,4,0.1,472.99
CA-2023-231654,2022-11-15,Cust-0535,Consumer,Technology,Copiers,Copiers Pro Series 38,West,Washington,703.78,6,0.5,-143.93
CA-2023-374263,2023-10-29,Cust-0406,Corporate,Technology,Copiers,Copiers Pro Series 72,East,Pennsylvania,784.02,2,0.0,119.47
CA-2024-618109,2024-06-19,Cust-0704,Corporate,Technology,Phones,Phones Pro Series 97,Central,Texas,4410.04,3,0.3,-359.92
CA-2023-112803,2023-10-12,Cust-0154,Consumer,Office Supplies,Paper,Paper Pro Series 34,Central,Texas,1646.28,4,0.1,378.89
CA-2024-416366,2023-01-17,Cust-0787,Home Office,Office Supplies,Binders,Binders Pro Series 22,Central,Illinois,2418.23,6,0.0,691.03
CA-2023-495921,2023-03-02,Cust-0580,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 58,West,Arizona,5533.58,10,0.1,1225.35
CA-2023-668335,2023-12-13,Cust-0329,Home Office,Office Supplies,Storage,Storage Pro Series 47,East,Pennsylvania,2637.39,6,0.0,502.17
CA-2023-622191,2023-05-25,Cust-0195,Consumer,Office Supplies,Binders,Binders Pro Series 79,Central,Michigan,267.65,4,0.1,53.89
CA-2023-214070,2023-02-12,Cust-0429,Consumer,Technology,Phones,Phones Pro Series 87,West,Oregon,436.62,2,0.0,77.76
CA-2024-280601,2022-10-30,Cust-0621,Corporate,Office Supplies,Storage,Storage Pro Series 95,South,Florida,815.83,10,0.3,116.67
CA-2023-133143,2024-06-11,Cust-0439,Consumer,Technology,Phones,Phones Pro Series 33,Central,Wisconsin,5355.84,7,0.1,1243.28
CA-2023-726167,2024-07-01,Cust-0018,Consumer,Technology,Accessories,Accessories Pro Series 43,West,Oregon,4000.72,6,0.2,176.2
CA-2023-799096,2023-09-08,Cust-0334,Consumer,Technology,Accessories,Accessories Pro Series 29,Central,Illinois,5124.61,4,0.1,1624.27
CA-2023-520598,2022-02-07,Cust-0351,Corporate,Office Supplies,Storage,Storage Pro Series 95,South,Virginia,447.98,7,0.0,169.71
CA-2024-329099,2022-08-24,Cust-0793,Home Office,Technology,Machines,Machines Pro Series 84,Central,Illinois,6339.61,7,0.2,261.02
CA-2024-257002,2023-01-16,Cust-0689,Consumer,Furniture,Tables,Tables Pro Series 70,East,Massachusetts,1823.29,4,0.1,427.49
CA-2024-150009,2023-06-16,Cust-0231,Consumer,Furniture,Furnishings,Furnishings Pro Series 67,East,New Jersey,2665.88,5,0.0,946.22
CA-2024-558050,2024-05-03,Cust-0539,Home Office,Technology,Phones,Phones Pro Series 78,West,Washington,2930.89,2,0.0,625.2
CA-2022-795378,2023-07-16,Cust-0147,Consumer,Furniture,Furnishings,Furnishings Pro Series 97,South,Florida,432.4,1,0.0,142.7
CA-2024-805974,2023-04-19,Cust-0275,Home Office,Office Supplies,Paper,Paper Pro Series 83,East,Massachusetts,712.07,2,0.3,40.2
CA-2023-852659,2024-06-27,Cust-0716,Corporate,Office Supplies,Art,Art Pro Series 46,Central,Illinois,730.29,3,0.0,135.44
CA-2023-425368,2022-01-30,Cust-0304,Consumer,Furniture,Bookcases,Bookcases Pro Series 74,West,Washington,3914.63,10,0.3,283.57
CA-2022-686770,2022-04-29,Cust-0051,Corporate,Furniture,Tables,Tables Pro Series 21,Central,Wisconsin,3117.73,9,0.0,490.72
CA-2024-710683,2022-07-03,Cust-0262,Consumer,Furniture,Bookcases,Bookcases Pro Series 43,East,Pennsylvania,3513.29,10,0.2,526.74
CA-2022-519795,2024-03-04,Cust-0234,Consumer,Furniture,Chairs,Chairs Pro Series 80,Central,Illinois,1896.37,7,0.2,108.36
CA-2024-911632,2022-05-13,Cust-0756,Corporate,Office Supplies,Storage,Storage Pro Series 45,South,Florida,500.68,1,0.0,93.84
CA-2024-653899,2022-06-12,Cust-0228,Home Office,Technology,Phones,Phones Pro Series 78,Central,Wisconsin,3368.83,7,0.2,402.91
CA-2023-179549,2022-06-29,Cust-0083,Consumer,Technology,Accessories,Accessories Pro Series 73,Central,Wisconsin,1082.59,1,0.0,201.14
CA-2023-246000,2023-02-05,Cust-0277,Corporate,Technology,Accessories,Accessories Pro Series 76,West,Arizona,6780.65,9,0.2,727.72
CA-2023-269553,2024-05-07,Cust-0636,Corporate,Office Supplies,Envelopes,Envelopes Pro Series 73,South,Georgia,447.0,1,0.0,115.17
CA-2023-223585,2022-10-01,Cust-0385,Corporate,Office Supplies,Envelopes,Envelopes Pro Series 90,Central,Texas,1511.29,6,0.0,390.91
CA-2023-627499,2022-12-13,Cust-0568,Home Office,Office Supplies,Art,Art Pro Series 77,South,Virginia,2097.69,10,0.2,139.97
CA-2023-903437,2022-12-11,Cust-0221,Corporate,Furniture,Chairs,Chairs Pro Series 88,East,Pennsylvania,3444.4,10,0.0,1146.58
CA-2022-922755,2023-07-09,Cust-0705,Corporate,Office Supplies,Storage,Storage Pro Series 26,East,Massachusetts,2084.15,4,0.1,380.06
CA-2024-108966,2023-11-22,Cust-0224,Consumer,Furniture,Bookcases,Bookcases Pro Series 78,South,Florida,247.37,9,0.0,62.04
CA-2022-823801,2022-05-31,Cust-0041,Consumer,Technology,Machines,Machines Pro Series 50,South,Georgia,4434.93,7,0.1,1141.11
CA-2022-509726,2022-07-19,Cust-0723,Corporate,Office Supplies,Binders,Binders Pro Series 94,East,Pennsylvania,1597.37,3,0.0,262.81
CA-2023-892110,2022-07-07,Cust-0100,Consumer,Office Supplies,Storage,Storage Pro Series 92,South,North Carolina,2483.07,9,0.3,234.14
CA-2023-858160,2022-02-17,Cust-0775,Consumer,Technology,Machines,Machines Pro Series 99,West,Washington,12328.31,10,0.2,2157.94
CA-2024-594037,2023-12-27,Cust-0755,Consumer,Technology,Accessories,Accessories Pro Series 85,East,New York,2642.96,10,0.0,412.34
CA-2022-319288,2023-03-31,Cust-0015,Corporate,Office Supplies,Paper,Paper Pro Series 94,Central,Wisconsin,4815.13,9,0.0,1593.93
CA-2023-840192,2022-10-31,Cust-0617,Corporate,Furniture,Tables,Tables Pro Series 35,East,Pennsylvania,2479.37,7,0.2,361.5
CA-2024-980985,2022-06-01,Cust-0792,Consumer,Technology,Phones,Phones Pro Series 98,West,California,1094.25,1,0.0,232.46
CA-2022-970943,2022-08-29,Cust-0445,Corporate,Technology,Phones,Phones Pro Series 46,West,Arizona,8287.81,8,0.0,1841.03
CA-2023-541037,2022-03-31,Cust-0686,Corporate,Furniture,Chairs,Chairs Pro Series 60,East,New York,3673.89,10,0.1,395.98
CA-2024-293345,2022-06-18,Cust-0242,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 84,South,Georgia,1567.54,4,0.0,260.31
